id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-198240,2017-09-12,000001,Vente en l'état futur d'achèvement,174500,57,,AV PIERRE MOLETTE,6910,31100,31555,Toulouse,31,,,31555843AZ0501,,,66,,75,,,,,,,,2,2,Appartement,43,2,,,,,,1.383526,43.590733
2017-198247,2017-09-07,000001,Vente,258500,71,,RUE DE BOURRASSOL,1372,31300,31555,Toulouse,31,,,31555828AB0419,,,35,81.54,,,,,,,,,1,2,Appartement,81,4,,,,,,1.422774,43.601814
2017-198247,2017-09-07,000001,Vente,258500,67,,RUE DE BOURRASSOL,1372,31300,31555,Toulouse,31,,,31555828AB0419,,,93,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.422774,43.601814
2017-198249,2017-09-13,000001,Vente,116000,17,,ALL D'ANCELY,0276,31300,31555,Toulouse,31,,,31555846AM0001,,,554,63.45,562,,,,,,,,2,2,Appartement,60,3,,,,,,1.400334,43.622164
2017-198250,2017-09-20,000001,Vente en l'état futur d'achèvement,197000,76,,RUE DE BOURRASSOL,1372,31300,31555,Toulouse,31,,,31555828AB0016,,,72,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.420729,43.602766
2017-198250,2017-09-20,000001,Vente en l'état futur d'achèvement,197000,76,,RUE DE BOURRASSOL,1372,31300,31555,Toulouse,31,,,31555828AB0016,,,32,41.82,,,,,,,,,1,2,Appartement,41,2,,,,,,1.420729,43.602766
2017-198255,2017-09-21,000001,Vente,107000,30,,BD GABRIEL KOENIGS,3652,31300,31555,Toulouse,31,,,31555828AM0390,,,38,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.419849,43.593359
2017-198255,2017-09-21,000001,Vente,107000,30,,BD GABRIEL KOENIGS,3652,31300,31555,Toulouse,31,,,31555828AM0390,,,168,30.2,,,,,,,,,1,2,Appartement,29,2,,,,,,1.419849,43.593359
2017-198260,2017-09-15,000001,Vente,62250,188,,AV DE GRANDE BRETAGNE,3984,31300,31555,Toulouse,31,,,31555846AL0388,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.411397,43.602012
2017-198260,2017-09-15,000001,Vente,62250,188,,AV DE GRANDE BRETAGNE,3984,31300,31555,Toulouse,31,,,31555846AL0388,,,92,14.16,,,,,,,,,1,2,Appartement,14,1,,,,,,1.411397,43.602012
2017-198262,2017-08-30,000001,Vente,200000,14,,CHE DE LA FRONDE,3616,31100,31555,Toulouse,31,,,31555843AV0258,,,50,104.11,,,,,,,,,1,1,Maison,106,5,,,,,,1.396096,43.585179
2017-198268,2017-08-31,000001,Vente,156070,31,,CHE DE LA FLAMBERE,3324,31300,31555,Toulouse,31,,,31555846AD0224,,,83,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.395181,43.615725
2017-198268,2017-08-31,000001,Vente,156070,31,,CHE DE LA FLAMBERE,3324,31300,31555,Toulouse,31,,,31555846AD0224,,,84,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.395181,43.615725
2017-198268,2017-08-31,000001,Vente,156070,31,,CHE DE LA FLAMBERE,3324,31300,31555,Toulouse,31,,,31555846AD0224,,,128,58,,,,,,,,,1,2,Appartement,58,3,,,,,,1.395181,43.615725
2017-198271,2017-08-31,000001,Vente,1190000,20,,RUE PAUL ROCACHE,6643,31100,31555,Toulouse,31,,,31555840BH0124,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,,S,sols,,,4159,1.398657,43.554739
2017-198273,2017-09-14,000001,Vente,169000,101,,AV DE GRANDE BRETAGNE,3984,31300,31555,Toulouse,31,,,31555844AC0153,,,2015,,,,,,,,,,1,2,Appartement,51,2,,,,,,1.40428,43.602708
2017-198275,2017-09-12,000001,Vente en l'état futur d'achèvement,136500,,,,,,31555,Toulouse,31,,,31555844AC0170,,,1093,,,,,,,,,,1,,,,,,,,,,1.406782,43.599835
2017-198276,2017-09-15,000001,Vente,102000,22,,AV ALAIN GERBAULT,0096,31100,31555,Toulouse,31,,,31555842AB0123,,,12,,22,,29,,,,,,3,2,Appartement,40,2,,,,,,1.4186,43.589697
2017-198278,2017-09-13,000001,Vente,161500,5,,RUE JACQUES CASSAN,4406,31300,31555,Toulouse,31,,,31555844AC0118,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.405502,43.602546
2017-198278,2017-09-13,000001,Vente,161500,11,,RUE LUCE BOYALS,5433,31300,31555,Toulouse,31,,,31555844AC0118,,,213,63.76,,,,,,,,,1,2,Appartement,64,3,,,,,,1.405502,43.602546
2017-198288,2017-09-07,000001,Vente,156200,5,,RUE ELLA MAILLART,2941,31300,31555,Toulouse,31,,,31555844AN0054,,,135,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.407988,43.594535
2017-198288,2017-09-07,000001,Vente,156200,5,,RUE ELLA MAILLART,2941,31300,31555,Toulouse,31,,,31555844AN0054,,,65,49.06,89,,,,,,,,2,2,Appartement,49,2,,,,,,1.407988,43.594535
2017-198290,2017-09-18,000001,Vente,84000,8,,RUE BERTHY ALBRECHT,1106,31300,31555,Toulouse,31,,,31555845AT0152,,,62,,,,,,,,,,1,2,Appartement,42,2,,,,,,1.371589,43.603133
2017-198290,2017-09-18,000001,Vente,84000,8,,RUE BERTHY ALBRECHT,1106,31300,31555,Toulouse,31,,,31555845AT0152,,,479,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.371589,43.603133
2017-198290,2017-09-18,000001,Vente,84000,8,,RUE BERTHY ALBRECHT,1106,31300,31555,Toulouse,31,,,31555845AT0152,,,210,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.371589,43.603133
2017-198291,2017-09-20,000001,Vente,120000,5,,RUE ELLA MAILLART,2941,31300,31555,Toulouse,31,,,31555844AN0051,,,145,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.407527,43.594509
2017-198291,2017-09-20,000001,Vente,120000,5,,RUE ELLA MAILLART,2941,31300,31555,Toulouse,31,,,31555844AN0051,,,36,42.41,,,,,,,,,1,2,Appartement,42,2,,,,,,1.407527,43.594509
2017-198293,2017-09-06,000001,Vente,126000,12,,RUE PIERRE BENECH,6860,31100,31555,Toulouse,31,,,31555842AC0184,,,41,54.74,,,,,,,,,1,2,Appartement,54,3,,,,,,1.418217,43.584344
2017-198293,2017-09-06,000001,Vente,126000,12,,RUE PIERRE BENECH,6860,31100,31555,Toulouse,31,,,31555842AC0184,,,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.418217,43.584344
2017-198293,2017-09-06,000001,Vente,126000,12,,RUE PIERRE BENECH,6860,31100,31555,Toulouse,31,,,31555842AC0184,,,101,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.418217,43.584344
2017-198297,2017-09-01,000001,Vente,291000,59,,BD JEAN BRUNHES,4524,31300,31555,Toulouse,31,,,31555828AC0800,,,65,69.75,,,,,,,,,1,3,Dépendance,,0,,,,,,1.420533,43.600041
2017-198297,2017-09-01,000001,Vente,291000,59,,BD JEAN BRUNHES,4524,31300,31555,Toulouse,31,,,31555828AC0800,,,133,,,,,,,,,,1,2,Appartement,69,3,,,,,,1.420533,43.600041
2017-198298,2017-09-01,000001,Vente,185000,5,,RUE ELLA MAILLART,2941,31300,31555,Toulouse,31,,,31555844AN0082,,,67,61.76,,,,,,,,,1,2,Appartement,72,3,,,,,,1.40903,43.59496
2017-198298,2017-09-01,000001,Vente,185000,5,,RUE ELLA MAILLART,2941,31300,31555,Toulouse,31,,,31555844AN0082,,,146,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.40903,43.59496
2017-198306,2017-09-27,000001,Vente,365000,92,,AV DE LARDENNE,5044,31100,31555,Toulouse,31,,,31555843BE0033,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,945,0,S,sols,,,327,1.397679,43.592627
2017-198306,2017-09-27,000001,Vente,365000,9001,,RPT ROND POINT DE LARDENNE,5048,31100,31555,Toulouse,31,,,31555843BE0035,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,4,0,S,sols,,,22,1.397689,43.592399
2017-198306,2017-09-27,000001,Vente,365000,92,,AV DE LARDENNE,5044,31100,31555,Toulouse,31,,,31555843BE0036,,,,,,,,,,,,,0,,,,,S,sols,,,91,1.397619,43.592433
2017-198306,2017-09-27,000001,Vente,365000,94,,AV DE LARDENNE,5044,31100,31555,Toulouse,31,,,31555843BE0106,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,680,1.397506,43.592599
2017-198308,2017-08-30,000001,Vente,123000,4,,IMP THEODORE SUDRE,8461,31100,31555,Toulouse,31,,,31555843BB0113,,,29,50.56,,,,,,,,,1,2,Appartement,50,2,,,,,,1.378708,43.593749
2017-198308,2017-08-30,000001,Vente,123000,4,,IMP THEODORE SUDRE,8461,31100,31555,Toulouse,31,,,31555843BB0113,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.378708,43.593749
2017-198313,2017-08-02,000001,Vente,204000,11,,RUE JEAN WEBER,4669,31100,31555,Toulouse,31,,,31555841AN0738,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,138,1.387583,43.548356
2017-198314,2017-09-19,000001,Vente,,,,CHE DE LA NEBOUDE,6220,31300,31555,Toulouse,31,,,31555828AK0182,,,,,,,,,,,,,0,,,,,S,sols,,,31500,1.429959,43.59109
2017-198314,2017-09-19,000001,Vente,,,,RUE DES ARCS ST CYPRIEN,0436,31300,31555,Toulouse,31,,,31555828AL0126,,,,,,,,,,,,,0,,,,,S,sols,,,30465,1.42744,43.591633
2017-198314,2017-09-19,000001,Vente,,63,,CHE DE LA NEBOUDE,6220,31300,31555,Toulouse,31,,,31555828AL0315,,,,,,,,,,,,,0,1,Maison,105,5,S,sols,,,602,1.428273,43.592067
2017-198314,2017-09-19,000001,Vente,,195,,RTE DE SEYSSES,8244,31100,31555,Toulouse,31,,,31555840BL0048,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,14909,1.406202,43.564567
2017-198314,2017-09-19,000001,Vente,,,,PL DE L'EGLISE SAINT SIMON,2928,31100,31555,Toulouse,31,,,31555841AR0037,,,,,,,,,,,,,0,,,,,S,sols,,,5280,1.380997,43.555696
2017-198314,2017-09-19,000001,Vente,,,,PL DE L'EGLISE SAINT SIMON,2928,31100,31555,Toulouse,31,,,31555841AR0038,,,,,,,,,,,,,0,,,,,S,sols,,,4147,1.381235,43.556175
2017-198314,2017-09-19,000001,Vente,,,,PL DE L'EGLISE SAINT SIMON,2928,31100,31555,Toulouse,31,,,31555841AR0043,,,,,,,,,,,,,0,,,,,S,sols,,,5879,1.381233,43.55681
2017-198314,2017-09-19,000001,Vente,,47,,AV PIERRE MOLETTE,6910,31100,31555,Toulouse,31,,,31555843AZ0307,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,63,0,S,sols,,,13211,1.383855,43.58946
2017-198314,2017-09-19,000001,Vente,,,,LE PETIT CAPITOLE,B202,31100,31555,Toulouse,31,,,31555843BC0001,,,,,,,,,,,,,0,,,,,S,sols,,,16471,1.385318,43.589497
2017-198314,2017-09-19,000001,Vente,,2,,RUE DE L'ABBE JULES LEMIRE,4821,31300,31555,Toulouse,31,,,31555844AC0169,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,2858,0,S,sols,,,15938,1.404615,43.596247
2017-198314,2017-09-19,000001,Vente,,2,,RUE DE L'ABBE JULES LEMIRE,4821,31300,31555,Toulouse,31,,,31555844AC0169,,,,,,,,,,,,,0,1,Maison,75,3,S,sols,,,15938,1.404615,43.596247
2017-198314,2017-09-19,000001,Vente,,,,BARLET,B015,31300,31555,Toulouse,31,,,31555845BC0007,,,,,,,,,,,,,0,,,,,S,sols,,,5490,1.375463,43.61133
2017-198314,2017-09-19,000001,Vente,,9001,F,BARLET,B015,31300,31555,Toulouse,31,,,31555845BC0008,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,9415,1.375766,43.611266
2017-198315,2017-09-13,000001,Vente,210000,7,B,RUE PAUL LAMBERT,6626,31100,31555,Toulouse,31,,,31555842AI0398,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,477,1.417056,43.57852
2017-198315,2017-09-13,000001,Vente,210000,7,B,RUE PAUL LAMBERT,6626,31100,31555,Toulouse,31,,,31555842AI0398,,,,,,,,,,,,,0,1,Maison,120,6,S,sols,,,477,1.417056,43.57852
2017-198316,2017-09-19,000001,Vente,,,,PLAINE DE L HOSPICE,B210,31300,31555,Toulouse,31,,,31555840AY0012,,,,,,,,,,,,,0,,,,,T,terres,,,9213,1.390258,43.540416
2017-198316,2017-09-19,000001,Vente,,,,PLAINE DE L HOSPICE,B210,31300,31555,Toulouse,31,,,31555840AY0020,,,,,,,,,,,,,0,,,,,S,sols,,,6843,1.38876,43.538099
2017-198316,2017-09-19,000001,Vente,,9002,,CHE DE LA SAUDRUNE,8160,31100,31555,Toulouse,31,,,31555840AY0023,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,256,0,S,sols,,,52011,1.392002,43.5391
2017-198321,2017-09-05,000001,Vente,89000,29,B,RUE DE CUGNAUX,2424,31300,31555,Toulouse,31,,,31555828AM0349,,,18,,5,18.97,,,,,,,2,2,Appartement,19,1,,,,,,1.421125,43.592501
2017-198339,2017-08-29,000001,Vente,70000,60,,ALL DE BELLEFONTAINE,1009,31100,31555,Toulouse,31,,,31555840BK0201,,,253,,323,74.48,,,,,,,2,2,Appartement,74,4,,,,,,1.40142,43.566407
2017-198340,2017-09-19,000001,Vente,158000,121,,BD DEODAT DE SEVERAC,2600,31300,31555,Toulouse,31,,,31555842AB0216,,,,,,,,,,,,,0,1,Maison,61,3,S,sols,,,382,1.42081,43.589782
2017-198343,2017-09-19,000001,Vente,77400,,,RUE DE LISIEUX,5292,31300,31555,Toulouse,31,,,31555843BI0308,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1550,1.391876,43.599302
2017-198345,2017-09-06,000001,Vente,140000,43,,RUE DES FONTAINES,3380,31300,31555,Toulouse,31,,,31555828AC0806,,,65,34.49,,,,,,,,,1,2,Appartement,35,2,,,,,,1.425292,43.599633
2017-198345,2017-09-06,000001,Vente,140000,43,,RUE DES FONTAINES,3380,31300,31555,Toulouse,31,,,31555828AC0806,,,121,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.425292,43.599633
2017-198347,2017-08-29,000001,Vente,483000,51,,RUE DE CUGNAUX,2424,31300,31555,Toulouse,31,,,31555828AM0160,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,339,1.424112,43.593271
2017-198347,2017-08-29,000001,Vente,483000,51,,RUE DE CUGNAUX,2424,31300,31555,Toulouse,31,,,31555828AM0160,,,,,,,,,,,,,0,2,Appartement,78,4,S,sols,,,339,1.424112,43.593271
2017-198347,2017-08-29,000001,Vente,483000,51,,RUE DE CUGNAUX,2424,31300,31555,Toulouse,31,,,31555828AM0160,,,,,,,,,,,,,0,2,Appartement,78,4,S,sols,,,339,1.424112,43.593271
2017-198347,2017-08-29,000001,Vente,483000,51,,RUE DE CUGNAUX,2424,31300,31555,Toulouse,31,,,31555828AM0160,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,339,1.424112,43.593271
2017-198355,2017-08-30,000001,Vente,204500,19,,RUE ROQUEMAUREL,7608,31300,31555,Toulouse,31,,,31555844AD0023,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.418587,43.596435
2017-198355,2017-08-30,000001,Vente,204500,19,,RUE ROQUEMAUREL,7608,31300,31555,Toulouse,31,,,31555844AD0023,,,27,,7,,,,,,,,2,2,Appartement,76,4,,,,,,1.418587,43.596435
2017-198356,2017-09-06,000001,Vente en l'état futur d'achèvement,97053,,,,,,31555,Toulouse,31,,,31555846AO0023,,,1078,,,,,,,,,,1,,,,,,,,,,1.402173,43.611931
2017-198357,2017-09-11,000001,Vente en l'état futur d'achèvement,92614,,,,,,31555,Toulouse,31,,,31555846AO0023,,,1053,,,,,,,,,,1,,,,,,,,,,1.402173,43.611931
2017-198358,2017-09-12,000001,Vente en l'état futur d'achèvement,79608,,,,,,31555,Toulouse,31,,,31555846AO0023,,,1008,,,,,,,,,,1,,,,,,,,,,1.402173,43.611931
2017-198361,2017-09-07,000001,Vente en l'état futur d'achèvement,94914,,,,,,31555,Toulouse,31,,,31555846AO0023,,,1159,,,,,,,,,,1,,,,,,,,,,1.402173,43.611931
2017-198363,2017-09-06,000001,Vente en l'état futur d'achèvement,89279,,,,,,31555,Toulouse,31,,,31555846AO0023,,,1018,,,,,,,,,,1,,,,,,,,,,1.402173,43.611931
2017-198364,2017-08-31,000001,Vente,149000,1,,RUE SAINTE LUCIE,8040,31300,31555,Toulouse,31,,,31555828AH0228,,,19,,3,,,,,,,,2,2,Appartement,48,3,,,,,,1.433741,43.592554
2017-198366,2017-09-11,000001,Vente,19000,162,,CHE DE LESTANG,5204,31100,31555,Toulouse,31,,,31555842BM0049,,,77,15.29,,,,,,,,,1,2,Appartement,15,1,,,,,,1.396774,43.573181
2017-198367,2017-09-14,000001,Vente,135500,1,,CHEM PIERRE CARDENAL,6873,31300,31555,Toulouse,31,,,31555846AC0164,,,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.396424,43.61043
2017-198367,2017-09-14,000001,Vente,135500,1,,CHEM PIERRE CARDENAL,6873,31300,31555,Toulouse,31,,,31555846AC0164,,,52,65.96,,,,,,,,,1,2,Appartement,65,3,,,,,,1.396424,43.61043
2017-198372,2017-09-12,000001,Vente,145000,8,,ALL DU FOREZ,3400,31300,31555,Toulouse,31,,,31555846AM0001,,,1704,67.26,1712,,,,,,,,2,2,Appartement,65,3,,,,,,1.400334,43.622164
2017-198372,2017-09-12,000001,Vente,145000,9001,,ALL DU FOREZ,3400,31300,31555,Toulouse,31,,,31555846AM0001,,,1906,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.400334,43.622164
2017-198373,2017-09-14,000001,Vente en l'état futur d'achèvement,93081,,,,,,31555,Toulouse,31,,,31555846AO0023,,,1130,,,,,,,,,,1,,,,,,,,,,1.402173,43.611931
2017-198378,2017-08-01,000001,Vente,445000,6,,PL ARZAC,0564,31300,31555,Toulouse,31,,,31555828AE0117,,,,,,,,,,,,,0,2,Appartement,60,4,S,sols,,,180,1.433042,43.597006
2017-198378,2017-08-01,000001,Vente,445000,6,,PL ARZAC,0564,31300,31555,Toulouse,31,,,31555828AE0117,,,,,,,,,,,,,0,2,Appartement,30,2,S,sols,,,180,1.433042,43.597006
2017-198378,2017-08-01,000001,Vente,445000,6,,PL ARZAC,0564,31300,31555,Toulouse,31,,,31555828AE0117,,,,,,,,,,,,,0,2,Appartement,30,1,S,sols,,,180,1.433042,43.597006
2017-198378,2017-08-01,000001,Vente,445000,6,,PL ARZAC,0564,31300,31555,Toulouse,31,,,31555828AE0117,,,,,,,,,,,,,0,2,Appartement,49,2,S,sols,,,180,1.433042,43.597006
2017-198378,2017-08-01,000001,Vente,445000,6,,PL ARZAC,0564,31300,31555,Toulouse,31,,,31555828AE0117,,,,,,,,,,,,,0,2,Appartement,49,3,S,sols,,,180,1.433042,43.597006
2017-198384,2017-09-04,000001,Vente,290000,28,,RUE JACQUES CARTIER,4396,31100,31555,Toulouse,31,,,31555843AZ0108,,,,,,,,,,,,,0,1,Maison,76,4,S,sols,,,386,1.386214,43.585902
2017-198388,2017-09-08,000001,Vente,271000,24,,RUE DES ARCS ST CYPRIEN,0436,31300,31555,Toulouse,31,,,31555828AL0228,,,177,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.424534,43.590486
2017-198388,2017-09-08,000001,Vente,271000,24,,RUE DES ARCS ST CYPRIEN,0436,31300,31555,Toulouse,31,,,31555828AL0228,,,53,79.52,,,,,,,,,1,2,Appartement,79,4,,,,,,1.424534,43.590486
2017-198388,2017-09-08,000001,Vente,271000,24,,RUE DES ARCS ST CYPRIEN,0436,31300,31555,Toulouse,31,,,31555828AL0228,,,93,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.424534,43.590486
2017-198390,2017-09-25,000001,Vente,215000,2,,RUE JEAN GIONO,4589,31100,31555,Toulouse,31,,,31555841AY0062,,,,,,,,,,,,,0,1,Maison,97,4,S,sols,,,440,1.372601,43.564292
2017-198391,2017-09-05,000001,Vente,76000,12,,AV ETIENNE BILLIERES,3116,31300,31555,Toulouse,31,,,31555828AC0808,,,100,20.71,,,,,,,,,1,2,Appartement,24,2,,,,,,1.428664,43.59785
2017-198392,2017-08-28,000001,Vente,119600,1,,ALL GABRIELLE DE COIGNARD,3650,31100,31555,Toulouse,31,,,31555843AM0303,,,350,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.381685,43.578426
2017-198392,2017-08-28,000001,Vente,119600,1,,ALL GABRIELLE DE COIGNARD,3650,31100,31555,Toulouse,31,,,31555843AM0303,,,2,46.54,,,,,,,,,1,2,Appartement,48,3,,,,,,1.381685,43.578426
2017-198395,2017-09-06,000001,Vente en l'état futur d'achèvement,218000,4,,RUE ANNE FRANK,0365,31300,31555,Toulouse,31,,,31555844AN0135,,,135,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.411848,43.594667
2017-198395,2017-09-06,000001,Vente en l'état futur d'achèvement,218000,4,,RUE ANNE FRANK,0365,31300,31555,Toulouse,31,,,31555844AN0135,,,43,62.2,,,,,,,,,1,2,Appartement,62,3,,,,,,1.411848,43.594667
2017-198397,2017-09-15,000001,Vente,105000,148,,BD DEODAT DE SEVERAC,2600,31300,31555,Toulouse,31,,,31555828AL0291,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.420104,43.590917
2017-198397,2017-09-15,000001,Vente,105000,148,,BD DEODAT DE SEVERAC,2600,31300,31555,Toulouse,31,,,31555828AL0291,,,19,41.96,,,,,,,,,1,2,Appartement,41,2,,,,,,1.420104,43.590917
2017-198399,2017-09-01,000001,Vente en l'état futur d'achèvement,183800,73,T,CHE DE RAMELET MOUNDI,7260,31100,31555,Toulouse,31,,,31555843AS0463,,,672,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.38534,43.584231
2017-198399,2017-09-01,000001,Vente en l'état futur d'achèvement,183800,77,,CHE DE RAMELET MOUNDI,7260,31100,31555,Toulouse,31,,,31555843AS0464,,,15,,,,,,,,,,1,2,Appartement,57,3,,,,,,1.384873,43.584721
2017-198401,2017-09-19,000001,Vente en l'état futur d'achèvement,328915,16,,RUE DHUODA,2646,31100,31555,Toulouse,31,,,31555841AN0902,,,,,,,,,,,,,0,1,Maison,95,5,S,sols,,,313,1.388059,43.551779
2017-198402,2017-09-13,000001,Vente,900,,,CAMP DEL LOUP SUD,B045,31100,31555,Toulouse,31,,,31555841AM0901,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,3,1.387899,43.552303
2017-198403,2017-09-11,000001,Vente en l'état futur d'achèvement,218000,16,,RUE DHUODA,2646,31100,31555,Toulouse,31,,,31555841AN0907,,,,,,,,,,,,,0,1,Maison,66,3,S,sols,,,168,1.388665,43.55215
2017-198404,2017-09-14,000001,Vente en l'état futur d'achèvement,246000,16,,RUE DHUODA,2646,31100,31555,Toulouse,31,,,31555841AN0906,,,,,,,,,,,,,0,1,Maison,66,3,S,sols,,,169,1.388591,43.552191
2017-198405,2017-09-06,000001,Vente en l'état futur d'achèvement,240000,73,T,CHE DE RAMELET MOUNDI,7260,31100,31555,Toulouse,31,,,31555843AS0463,,,853,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.38534,43.584231
2017-198405,2017-09-06,000001,Vente en l'état futur d'achèvement,240000,73,T,CHE DE RAMELET MOUNDI,7260,31100,31555,Toulouse,31,,,31555843AS0463,,,852,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.38534,43.584231
2017-198405,2017-09-06,000001,Vente en l'état futur d'achèvement,240000,75,B,CHE DE RAMELET MOUNDI,7260,31100,31555,Toulouse,31,,,31555843AS0463,,,422,,,,,,,,,,1,2,Appartement,87,4,,,,,,1.38534,43.584231
2017-198406,2017-09-06,000001,Vente en l'état futur d'achèvement,214000,16,,RUE DHUODA,2646,31100,31555,Toulouse,31,,,31555841AN0908,,,,,,,,,,,,,0,1,Maison,62,3,S,sols,,,168,1.388738,43.552109
2017-198407,2017-09-14,000001,Vente en l'état futur d'achèvement,265000,16,,RUE DHUODA,2646,31100,31555,Toulouse,31,,,31555841AN0899,,,,,,,,,,,,,0,1,Maison,84,5,S,sols,,,169,1.388214,43.551481
2017-198408,2017-09-08,000001,Vente,153000,6,,CHEM ROBERT DESNOS,7534,31100,31555,Toulouse,31,,,31555841AE0092,,,,,,,,,,,,,0,1,Maison,92,4,S,sols,,,189,1.392858,43.563402
2017-198409,2017-09-12,000001,Vente,245500,7,,RUE ROLAND DORGELES,7577,31100,31555,Toulouse,31,,,31555840AS0245,,,,,,,,,,,,,0,1,Maison,92,4,S,sols,,,526,1.410921,43.562546
2017-198412,2017-09-14,000001,Vente en l'état futur d'achèvement,290902,,,CAMP DEL LOUP SUD,B045,31100,31555,Toulouse,31,,,31555841AM0894,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,266,1.387807,43.55229
2017-198412,2017-09-14,000001,Vente en l'état futur d'achèvement,290902,,,CAMP DEL LOUP SUD,B045,31100,31555,Toulouse,31,,,31555841AM0901,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,3,1.387899,43.552303
2017-198412,2017-09-14,000001,Vente en l'état futur d'achèvement,290902,,,LES TIBAOUS,B269,31100,31555,Toulouse,31,,,31555841AN0924,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,5,1.387776,43.5522
2017-198413,2017-09-07,000001,Vente,181570,276,,RUE HENRI DESBALS,4140,31100,31555,Toulouse,31,,,31555842AB0304,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,238,1.419745,43.589002
2017-198413,2017-09-07,000001,Vente,181570,276,,RUE HENRI DESBALS,4140,31100,31555,Toulouse,31,,,31555842AB0304,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,238,1.419745,43.589002
2017-198416,2017-09-14,000001,Vente,88000,365,,RTE DE SEYSSES,8244,31100,31555,Toulouse,31,,,31555842AE0505,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.421527,43.576886
2017-198416,2017-09-14,000001,Vente,88000,365,,RTE DE SEYSSES,8244,31100,31555,Toulouse,31,,,31555842AE0505,,,13,56.2,65,,,,,,,,2,2,Appartement,57,3,,,,,,1.421527,43.576886
2017-198416,2017-09-14,000001,Vente,88000,365,,RTE DE SEYSSES,8244,31100,31555,Toulouse,31,,,31555842AE0505,,,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.421527,43.576886
2017-198419,2017-09-04,000001,Vente,183850,54,,AV DE LOMBEZ,5308,31300,31555,Toulouse,31,,,31555844AD0026,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.418457,43.595875
2017-198419,2017-09-04,000001,Vente,183850,54,,AV DE LOMBEZ,5308,31300,31555,Toulouse,31,,,31555844AD0026,,,157,60.22,,,,,,,,,1,2,Appartement,59,3,,,,,,1.418457,43.595875
